,filename,width,height,n_channels
502,tyrogue_bot_right.jpg,60,60,3
503,tyrogue_bot_left.jpg,60,60,3
504,wigglytuff_top_right.jpg,60,60,3
505,wigglytuff_top_left.jpg,60,60,3
506,wigglytuff_bot_right.jpg,60,60,3
507,wigglytuff_bot_left.jpg,60,60,3
508,castform_top_right.jpg,60,60,3
509,castform_top_left.jpg,60,60,3
510,castform_bot_right.jpg,60,60,3
511,castform_bot_left.jpg,60,60,3
512,dusknoir_top_right.jpg,60,60,3
513,dusknoir_top_left.jpg,60,60,3
514,dusknoir_bot_right.jpg,60,60,3
515,dusknoir_bot_left.jpg,60,60,3
516,chinchou_top_right.jpg,60,60,3
517,chinchou_top_left.jpg,60,60,3
518,chinchou_bot_right.jpg,60,60,3
519,chinchou_bot_left.jpg,60,60,3
520,litleo_top_right.jpg,60,60,3
521,litleo_top_left.jpg,60,60,3
522,litleo_bot_right.jpg,60,60,3
523,litleo_bot_left.jpg,60,60,3
524,manectric_top_right.jpg,60,60,3
525,manectric_top_left.jpg,60,60,3
526,manectric_bot_right.jpg,60,60,3
527,manectric_bot_left.jpg,60,60,3
528,ditto_top_right.jpg,60,60,3
529,ditto_top_left.jpg,60,60,3
530,ditto_bot_right.jpg,60,60,3
531,ditto_bot_left.jpg,60,60,3
532,scrafty_top_right.jpg,60,60,3
533,scrafty_top_left.jpg,60,60,3
534,scrafty_bot_right.jpg,60,60,3
535,scrafty_bot_left.jpg,60,60,3
536,kakuna_top_right.jpg,60,60,3
537,kakuna_top_left.jpg,60,60,3
538,kakuna_bot_right.jpg,60,60,3
539,kakuna_bot_left.jpg,60,60,3
540,gastrodon_top_right.jpg,60,60,3
541,gastrodon_top_left.jpg,60,60,3
542,gastrodon_bot_right.jpg,60,60,3
543,gastrodon_bot_left.jpg,60,60,3
544,wingull_top_right.jpg,60,60,3
545,wingull_top_left.jpg,60,60,3
546,wingull_bot_right.jpg,60,60,3
547,wingull_bot_left.jpg,60,60,3
548,flaaffy_top_right.jpg,60,60,3
549,flaaffy_top_left.jpg,60,60,3
550,flaaffy_bot_right.jpg,60,60,3
551,flaaffy_bot_left.jpg,60,60,3
552,sunflora_top_right.jpg,60,60,3
553,sunflora_top_left.jpg,60,60,3
554,sunflora_bot_right.jpg,60,60,3
555,sunflora_bot_left.jpg,60,60,3
556,gastly_top_right.jpg,60,60,3
557,gastly_top_left.jpg,60,60,3
558,gastly_bot_right.jpg,60,60,3
559,gastly_bot_left.jpg,60,60,3
560,delcatty_top_right.jpg,60,60,3
561,delcatty_top_left.jpg,60,60,3
562,delcatty_bot_right.jpg,60,60,3
563,delcatty_bot_left.jpg,60,60,3
564,granbull_top_right.jpg,60,60,3
565,granbull_top_left.jpg,60,60,3
566,granbull_bot_right.jpg,60,60,3
567,granbull_bot_left.jpg,60,60,3
568,whismur_top_right.jpg,60,60,3
569,whismur_top_left.jpg,60,60,3
570,whismur_bot_right.jpg,60,60,3
571,whismur_bot_left.jpg,60,60,3
572,cleffa_top_right.jpg,60,60,3
573,cleffa_top_left.jpg,60,60,3
574,cleffa_bot_right.jpg,60,60,3
575,cleffa_bot_left.jpg,60,60,3
576,growlithe_top_right.jpg,60,60,3
577,growlithe_top_left.jpg,60,60,3
578,growlithe_bot_right.jpg,60,60,3
579,growlithe_bot_left.jpg,60,60,3
580,sigilyph_top_right.jpg,60,60,3
581,sigilyph_top_left.jpg,60,60,3
582,sigilyph_bot_right.jpg,60,60,3
583,sigilyph_bot_left.jpg,60,60,3
584,cascoon_top_right.jpg,60,60,3
